ZeitInSec,ZeitInNanoSec,axisQMsr_LBR_iiwa_7_R800_1[0],axisQMsr_LBR_iiwa_7_R800_1[1],axisQMsr_LBR_iiwa_7_R800_1[2],axisQMsr_LBR_iiwa_7_R800_1[3],axisQMsr_LBR_iiwa_7_R800_1[4],axisQMsr_LBR_iiwa_7_R800_1[5],axisQMsr_LBR_iiwa_7_R800_1[6],,,,,,,
1618435960,544000000,59.9477926,24.2941981,-36.6832332,12.7660619,-73.8818048,47.4594719,17.9171358,,,,,,,
1618435960,594000000,61.4195348,24.8897909,-37.5829929,13.0783071,-75.6939173,48.6240124,18.3548689,,,,,,,
1618435960,644000000,62.8883726,25.4862387,-38.481781,13.3927873,-77.5061011,49.786953,18.7939855,,,,,,,
1618435960,694000000,64.3610624,26.0821852,-39.3822307,13.7063508,-79.3190815,50.9514592,19.2323366,,,,,,,
1618435960,744000000,65.8300581,26.6770846,-40.2815338,14.019674,-81.1307545,52.1154709,19.6711923,,,,,,,
1618435960,794000000,67.3000734,27.2738139,-41.1814582,14.3321527,-82.9433998,53.2794106,20.1142607,,,,,,,
1618435960,844000000,68.7710707,27.8692763,-42.0811664,14.6462346,-84.7555726,54.4432267,20.5511354,,,,,,,
1618435960,894000000,70.2418825,28.4661395,-42.9804386,14.9579477,-86.5682344,55.6084538,20.9901834,,,,,,,
1618435960,944000000,71.7105933,29.0603316,-43.880188,15.2714734,-88.3801271,56.7722219,21.4266016,,,,,,,
1618435960,994000000,73.1826273,29.6575347,-44.7801708,15.5845392,-90.1932722,57.9363092,21.8683859,,,,,,,
1618435961,44000000,74.6525397,30.2529284,-45.6804455,15.8988374,-92.0049233,59.1006574,22.3114027,,,,,,,
1618435961,94000000,76.1224761,30.8499564,-46.5802944,16.2103788,-93.8169973,60.2637628,22.7494619,,,,,,,
1618435961,144000000,77.5924708,31.4442035,-47.4785538,16.5254529,-95.6289229,61.4287771,23.1884275,,,,,,,
1618435961,194000000,79.0631557,32.041791,-48.3788937,16.8377634,-97.4420736,62.5927065,23.6266894,,,,,,,
1618435961,244000000,80.5342593,32.6365359,-49.2786431,17.1508462,-99.2533785,63.7569276,24.0659193,,,,,,,
1618435961,294000000,82.0026336,33.2332789,-50.1788044,17.4630983,-101.066145,64.9205206,24.5081911,,,,,,,
1618435961,344000000,83.473394,33.8281783,-51.0783135,17.77763,-102.877603,66.085243,24.946628,,,,,,,
1618435961,394000000,84.9434814,34.4253093,-51.9770707,18.0899816,-104.68982,67.2487776,25.385779,,,,,,,
1618435961,444000000,86.4161163,35.0199649,-52.8777127,18.4039365,-106.501477,68.4128168,25.825088,,,,,,,
1618435961,494000000,87.8845936,35.6164539,-53.7778294,18.7175962,-108.314501,69.5759188,26.2631644,,,,,,,
1618435961,544000000,89.3556492,36.2121806,-54.6778638,19.0299066,-110.125724,70.7412318,26.7055804,,,,,,,
1618435961,594000000,90.8265949,36.8083331,-55.575821,19.3426325,-111.938297,71.9040247,27.1446043,,,,,,,
1618435961,644000000,92.296751,37.4041389,-56.4746778,19.6563917,-113.749954,73.0685206,27.5836832,,,,,,,
1618435961,694000000,93.7674359,37.9993919,-57.3753369,19.9692308,-115.562989,74.2313822,28.022357,,,,,,,
1618435961,744000000,95.2376606,38.5953212,-58.2756768,20.2823789,-117.373679,75.3965544,28.4606772,,,,,,,
1618435961,794000000,96.7084588,39.1912231,-59.1759515,20.5972299,-119.186687,76.5595878,28.9016203,,,,,,,
1618435961,844000000,98.1774407,39.7874511,-60.0757421,20.9101686,-120.997876,77.724475,29.3412142,,,,,,,
1618435961,894000000,99.6467729,40.3825359,-60.9736616,21.2228842,-122.81128,78.8871238,29.7785079,,,,,,,
1618435961,944000000,101.120187,40.9789425,-61.8740015,21.5355276,-124.622727,80.0519836,30.2193858,,,,,,,
1618435961,994000000,102.59149,41.5744426,-62.7731912,21.8501039,-126.435021,81.2158923,30.6564116,,,,,,,
1618435962,44000000,104.059054,42.1714226,-63.6739156,22.1616179,-128.246496,82.3795883,31.0981959,,,,,,,
1618435962,94000000,105.528771,42.7656868,-64.5731054,22.4760328,-130.059186,83.5433116,31.5383666,,,,,,,
1618435962,144000000,107.001893,43.3627491,-65.4723879,22.7894487,-131.870507,84.7089611,31.9761512,,,,,,,
1618435962,194000000,108.472482,43.9571506,-66.3723501,23.1034346,-133.683202,85.8725196,32.4164489,,,,,,,
1618435962,244000000,109.939023,44.5543777,-67.2711554,23.4148214,-135.494523,87.036885,32.8544909,,,,,,,
1618435962,294000000,111.410604,45.1488445,-68.1714747,23.7286184,-137.30718,88.2001037,33.2947852,,,,,,,
1618435962,344000000,112.88351,45.7454674,-69.0716051,24.0415743,-139.118545,89.3643902,33.7365008,,,,,,,
1618435962,394000000,114.351424,46.3409847,-69.9702318,24.3546812,-140.931102,90.5289822,34.1740451,,,,,,,
1618435962,444000000,115.819585,46.9367733,-70.8703726,24.6679907,-142.742495,91.6926781,34.6144389,,,,,,,
1618435962,494000000,117.289432,47.5311268,-71.7682269,24.9816332,-144.551773,92.854987,35.0508605,,,,,,,
1618435962,544000000,118.738498,48.1215561,-72.6616866,25.291046,-146.347368,94.0068898,35.486544,,,,,,,
1618435962,594000000,120.1424,48.7019638,-73.523255,25.5957037,-148.073583,95.1213875,35.9091502,,,,,,,
1618435962,644000000,121.473225,49.2451657,-74.3319277,25.8831953,-149.71293,96.1743413,36.3064811,,,,,,,
1618435962,694000000,122.716634,49.7470795,-75.0884326,26.1473925,-151.242914,97.1589463,36.6771838,,,,,,,
1618435962,744000000,123.855298,50.2033898,-75.7839289,26.3868395,-152.648104,98.061971,37.0154838,,,,,,,
1618435962,794000000,124.884607,50.614354,-76.4142386,26.6058691,-153.92026,98.8703896,37.3274097,,,,,,,
1618435962,844000000,125.802975,50.9874909,-76.9774493,26.8014498,-155.050512,99.6011556,37.6020919,,,,,,,
1618435962,894000000,126.61311,51.314087,-77.4739867,26.9735575,-156.049861,100.244618,37.8413879,,,,,,,
1618435962,944000000,127.313575,51.5978947,-77.9035899,27.1224188,-156.911942,100.798937,38.0495376,,,,,,,
1618435962,994000000,127.902534,51.8379151,-78.2647002,27.2496611,-157.640852,101.263308,38.2299056,,,,,,,
1618435963,44000000,128.383866,52.0322667,-78.557352,27.3515284,-158.233855,101.643157,38.3695796,,,,,,,
1618435963,94000000,128.751407,52.1818078,-78.7824447,27.430678,-158.686349,101.941182,38.480006,,,,,,,
1618435963,144000000,129.012895,52.2863393,-78.9404281,27.4859564,-159.008814,102.141936,38.5619537,,,,,,,
1618435963,194000000,129.175167,52.3535069,-79.0396689,27.5207453,-159.208859,102.26911,38.602198,,,,,,,
1618435963,244000000,129.265097,52.3888451,-79.0961696,27.5367476,-159.312471,102.339395,38.6280399,,,,,,,
1618435963,294000000,129.302038,52.4048749,-79.1178332,27.5469683,-159.373022,102.371197,38.6451786,,,,,,,
1618435963,344000000,129.313299,52.4113877,-79.1321979,27.5518401,-159.380147,102.373789,38.6535591,,,,,,,
1618435963,394000000,129.31699,52.4120022,-79.1326648,27.5518263,-159.380245,102.375269,38.6535694,,,,,,,
1618435963,444000000,129.319754,52.4123421,-79.1326098,27.551792,-159.388694,102.376058,38.6535591,,,,,,,
1618435963,494000000,129.32397,52.4124657,-79.1325858,27.5518504,-159.395148,102.376381,38.6535591,,,,,,,
1618435963,544000000,129.327427,52.4125962,-79.1325824,27.5518504,-159.396022,102.376577,38.6535591,,,,,,,
1618435963,594000000,129.327169,52.4126855,-79.1325755,27.5518298,-159.395994,102.376707,38.6535591,,,,,,,
1618435963,644000000,129.326098,52.4127713,-79.1325686,27.5519602,-159.395731,102.376759,38.6535591,,,,,,,
1618435963,694000000,129.319242,52.4130047,-79.1324794,27.5567118,-159.393182,102.37668,38.6523574,,,,,,,
1618435963,744000000,129.293479,52.4140141,-79.1272094,27.5910819,-159.383316,102.376144,38.6327091,,,,,,,
1618435963,794000000,129.235571,52.4172345,-79.1193645,27.6773795,-159.365007,102.330753,38.6067127,,,,,,,
1618435963,844000000,129.127963,52.4295632,-79.1013709,27.8427477,-159.327407,102.260101,38.5666881,,,,,,,
1618435963,894000000,128.944316,52.4555596,-79.0717181,28.11995,-159.267498,102.176674,38.4753505,,,,,,,
1618435963,944000000,128.661408,52.4974587,-79.0311957,28.5414713,-159.176987,102.005294,38.3566913,,,,,,,
1618435963,994000000,128.264634,52.5551472,-78.9684913,29.1220507,-159.05315,101.797422,38.1839794,,,,,,,
1618435964,44000000,127.75711,52.6289445,-78.8896163,29.8656466,-158.896715,101.519739,37.9585536,,,,,,,
1618435964,94000000,127.143544,52.7191079,-78.7915462,30.7740855,-158.713266,101.181944,37.675048,,,,,,,
1618435964,144000000,126.420458,52.8258984,-78.6718467,31.8373217,-158.500669,100.794096,37.3482837,,,,,,,
1618435964,194000000,125.595666,52.9547028,-78.540409,33.0548507,-158.270192,100.349606,36.9609847,,,,,,,
1618435964,244000000,124.674713,53.1009652,-78.3762183,34.4101035,-158.015771,99.8683602,36.5299567,,,,,,,
1618435964,294000000,123.66233,53.2695126,-78.2019099,35.9011268,-157.739333,99.3530465,36.0453532,,,,,,,
1618435964,344000000,122.562128,53.4632909,-77.9953258,37.5169444,-157.458193,98.7886376,35.5108031,,,,,,,
1618435964,394000000,121.392476,53.6779362,-77.7811885,39.2398719,-157.181409,98.2130193,34.9302341,,,,,,,
1618435964,444000000,120.165021,53.9173833,-77.5419303,41.0441291,-156.907229,97.6258069,34.3151851,,,,,,,
1618435964,494000000,118.895452,54.1787892,-77.2919948,42.9030639,-156.642573,97.0283635,33.6612479,,,,,,,
1618435964,544000000,117.597173,54.4627824,-77.0384887,44.8156498,-156.394134,96.4245652,32.9930972,,,,,,,
1618435964,594000000,116.286408,54.7689301,-76.7678336,46.738192,-156.162196,95.8234345,32.2911807,,,,,,,
1618435964,644000000,114.970806,55.0963982,-76.4942157,48.665345,-155.95539,95.2493302,31.586727,,,,,,,
1618435964,694000000,113.650084,55.4460793,-76.2203471,50.610447,-155.772956,94.6938099,30.8808692,,,,,,,
1618435964,744000000,112.329593,55.8188867,-75.9457301,52.5621682,-155.611776,94.1497223,30.1651545,,,,,,,
1618435964,794000000,111.007213,56.218916,-75.6684111,54.5013959,-155.482252,93.6260865,29.4406336,,,,,,,
1618435964,844000000,109.677854,56.6462945,-75.3923316,56.4363355,-155.378256,93.1193386,28.7021052,,,,,,,
1618435964,894000000,108.343863,57.1047437,-75.1142024,58.3759752,-155.309849,92.6314289,27.9649775,,,,,,,
1618435964,944000000,107.00946,57.5973844,-74.8386893,60.3247507,-155.269848,92.1604038,27.2259203,,,,,,,
1618435964,994000000,105.674006,58.1233239,-74.5640002,62.2734369,-155.265921,91.7191311,26.4858675,,,,,,,
1618435965,44000000,104.33581,58.6887731,-74.2916869,64.2048403,-155.308075,91.2951962,25.7505904,,,,,,,
1618435965,94000000,102.987914,59.2982396,-74.0203898,66.1455923,-155.388781,90.8972954,25.0178984,,,,,,,
1618435965,144000000,101.627289,59.9563276,-73.7552519,68.106336,-155.516749,90.5303005,24.2868063,,,,,,,
1618435965,194000000,100.263504,60.6644651,-73.4924178,70.0404963,-155.70199,90.1936039,23.5718607,,,,,,,
1618435965,244000000,98.8991051,61.4250452,-73.2429492,71.9535422,-155.929237,89.896489,22.8820807,,,,,,,
1618435965,294000000,97.5541314,62.2208398,-73.001504,73.7997054,-156.214321,89.6634827,22.2294722,,,,,,,
1618435965,344000000,96.2342442,63.0542764,-72.7755599,75.575326,-156.542949,89.4794994,21.6171801,,,,,,,
1618435965,394000000,94.9389492,63.9192232,-72.560887,77.2716494,-156.920824,89.3686233,21.0564962,,,,,,,
1618435965,444000000,93.6628563,64.8155599,-72.3748816,78.8668128,-157.330883,89.32612,20.5456732,,,,,,,
1618435965,494000000,92.4084511,65.7243456,-72.1975451,80.3507327,-157.775764,89.3859096,20.0956594,,,,,,,
1618435965,544000000,91.1782604,66.6421812,-72.041759,81.6995311,-158.25479,89.5495922,19.7061701,,,,,,,
1618435965,594000000,89.9675121,67.5611876,-71.9143278,82.881969,-158.722741,89.8461269,19.3891973,,,,,,,
1618435965,644000000,88.7833095,68.4444849,-71.7992461,83.8561473,-159.172088,90.303735,19.1487169,,,,,,,
1618435965,694000000,87.6386852,69.2492266,-71.720632,84.557027,-159.568634,90.95714,18.9980428,,,,,,,
1618435965,744000000,86.5750164,69.9199969,-71.6610381,84.8886081,-159.863754,91.8580532,18.9626463,,,,,,,
1618435965,794000000,85.6576889,70.3796133,-71.6316016,84.7513202,-159.995963,92.997078,19.0676618,,,,,,,
1618435965,844000000,84.9681697,70.5624224,-71.6298815,84.0875743,-159.940378,94.3145791,19.3133161,,,,,,,
1618435965,894000000,84.5505657,70.4813673,-71.6554934,82.993906,-159.672493,95.7268132,19.6804071,,,,,,,
1618435965,944000000,84.4177135,70.140568,-71.7136351,81.5468314,-159.249569,97.124305,20.1415651,,,,,,,
1618435965,994000000,84.518132,69.5770483,-71.8314703,79.8746711,-158.680598,98.439214,20.6559896,,,,,,,
1618435966,44000000,84.7544925,68.9057287,-72.0275523,78.1132091,-158.017056,99.6975709,21.1635134,,,,,,,
1618435966,94000000,85.0729312,68.15138,-72.3155005,76.2602034,-157.276012,100.923007,21.6434889,,,,,,,
1618435966,144000000,85.4382026,67.3356245,-72.6956755,74.3976946,-156.473043,102.128117,22.1009218,,,,,,,
1618435966,194000000,85.8496784,66.4844759,-73.1656191,72.525202,-155.610726,103.329785,22.5361074,,,,,,,
1618435966,244000000,86.3101738,65.6172426,-73.7055628,70.6302321,-154.725481,104.520672,22.9702459,,,,,,,
1618435966,294000000,86.8195137,64.7633405,-74.2890811,68.7285708,-153.834056,105.68755,23.4275209,,,,,,,
1618435966,344000000,87.3773582,63.9550111,-74.8748824,66.7992685,-152.959753,106.813217,23.9271929,,,,,,,
1618435966,394000000,87.9882805,63.2275755,-75.4451037,64.8793081,-152.16108,107.894464,24.4803065,,,,,,,
1618435966,444000000,88.644463,62.5792345,-75.9521708,62.9707941,-151.44097,108.920662,25.0932886,,,,,,,
1618435966,494000000,89.3414871,62.0176546,-76.3870818,61.0783578,-150.8147,109.886388,25.763719,,,,,,,
1618435966,544000000,90.0611362,61.5467084,-76.7439521,59.2508302,-150.28551,110.783655,26.4784037,,,,,,,
1618435966,594000000,90.7888054,61.1512899,-77.0239695,57.4828279,-149.851578,111.598916,27.2079199,,,,,,,
1618435966,644000000,91.515836,60.8248037,-77.2366992,55.8042096,-149.502647,112.347497,27.9572287,,,,,,,
1618435966,694000000,92.234026,60.5536336,-77.3953521,54.19646,-149.227609,113.040686,28.6943976,,,,,,,
1618435966,744000000,92.9289353,60.3270543,-77.5038489,52.679715,-149.00819,113.67387,29.4059821,,,,,,,
1618435966,794000000,93.6009587,60.1369634,-77.5830569,51.2526906,-148.837705,114.24577,30.0935992,,,,,,,
1618435966,844000000,94.2374482,59.9745443,-77.6353999,49.9154278,-148.707764,114.785858,30.7445803,,,,,,,
1618435966,894000000,94.8452427,59.837174,-77.671799,48.6655545,-148.613342,115.25987,31.353913,,,,,,,
1618435966,944000000,95.4136822,59.7130628,-77.6938334,47.5146095,-148.531768,115.711082,31.9224418,,,,,,,
1618435966,994000000,95.9470925,59.6103715,-77.7029864,46.4551499,-148.478226,116.115705,32.4418513,,,,,,,
1618435967,44000000,96.434731,59.5187249,-77.7128741,45.4908489,-148.440356,116.466532,32.9193755,,,,,,,
1618435967,94000000,96.8869488,59.4372682,-77.7172995,44.6150909,-148.408068,116.797856,33.350455,,,,,,,
1618435967,144000000,97.3072823,59.3691495,-77.7172652,43.8047565,-148.378124,117.102311,33.7449603,,,,,,,
1618435967,194000000,97.7201829,59.3010927,-77.7142199,43.0250671,-148.374757,117.375987,34.1282973,,,,,,,
1618435967,244000000,98.1421849,59.235415,-77.7110167,42.2426002,-148.371879,117.657862,34.5117648,,,,,,,
1618435967,294000000,98.5800347,59.1692807,-77.7063441,41.4303501,-148.369665,117.949343,34.8972167,,,,,,,
1618435967,344000000,99.0443925,59.1045884,-77.6975997,40.5941703,-148.370967,118.245459,35.2888175,,,,,,,
1618435967,394000000,99.5390965,59.0431165,-77.6894183,39.7320011,-148.407392,118.538564,35.688277,,,,,,,
1618435967,444000000,100.079761,58.9865369,-77.6794482,38.8604625,-148.474507,118.815427,36.0789851,,,,,,,
1618435967,494000000,100.626015,58.9458223,-77.6699622,38.1041602,-148.594154,118.981306,36.3703357,,,,,,,
1618435967,544000000,100.867584,58.960283,-77.6609946,38.0486347,-148.766628,118.840966,36.3307815,,,,,,,
1618435967,594000000,100.848595,59.0147924,-77.6530776,38.4644775,-148.89958,118.549255,36.078429,,,,,,,
1618435967,644000000,100.711468,59.0737134,-77.6357261,38.9642662,-149.011585,118.25315,35.8034377,,,,,,,
1618435967,694000000,100.530771,59.1325486,-77.6173308,39.4995681,-149.111242,117.948375,35.5053718,,,,,,,
1618435967,744000000,100.353465,59.1954042,-77.6027877,40.0640113,-149.214332,117.637205,35.1952106,,,,,,,
1618435967,794000000,100.168984,59.2559491,-77.5899096,40.6472789,-149.309699,117.321035,34.8854201,,,,,,,
1618435967,844000000,99.9697228,59.3162709,-77.5745631,41.2531784,-149.402539,117.00603,34.5731612,,,,,,,
1618435967,894000000,99.7568868,59.382649,-77.5575034,41.8728725,-149.492545,116.679911,34.2551311,,,,,,,
1618435967,944000000,99.5281136,59.4557287,-77.5403441,42.554866,-149.596591,116.319415,33.9052474,,,,,,,
1618435967,994000000,99.2683144,59.5391561,-77.5218219,43.3138943,-149.719489,115.912358,33.5142783,,,,,,,
1618435968,44000000,98.9707326,59.6369172,-77.5001685,44.1723659,-149.843157,115.466835,33.0747256,,,,,,,
1618435968,94000000,98.6407479,59.7481057,-77.4655066,45.1423592,-149.982941,114.959002,32.5871077,,,,,,,
1618435968,144000000,98.275528,59.8747472,-77.4257258,46.2219856,-150.145863,114.380826,32.0431746,,,,,,,
1618435968,194000000,97.8748532,60.0204568,-77.3850455,47.4073624,-150.337223,113.747993,31.4479869,,,,,,,
1618435968,244000000,97.4438149,60.1849016,-77.3338115,48.6999794,-150.537427,113.056407,30.8029109,,,,,,,
1618435968,294000000,96.9971451,60.368102,-77.2746638,50.0969426,-150.777929,112.291247,30.1051623,,,,,,,
1618435968,344000000,96.5263363,60.57768,-77.2017112,51.6013795,-151.031713,111.469487,29.3664279,,,,,,,
1618435968,394000000,96.0401673,60.8093851,-77.123746,53.1994611,-151.319906,110.570012,28.5891589,,,,,,,
1618435968,444000000,95.5457448,61.0744749,-77.0375102,54.8975972,-151.641899,109.606539,27.7665713,,,,,,,
1618435968,494000000,95.0479645,61.3672914,-76.9361407,56.676967,-152.000674,108.575142,26.9183169,,,,,,,
1618435968,544000000,94.5606865,61.6997205,-76.8263598,58.5378072,-152.395363,107.468589,26.0405436,,,,,,,
1618435968,594000000,94.0920613,62.066966,-76.6995124,60.452477,-152.829334,106.307142,25.1513205,,,,,,,
1618435968,644000000,93.6578404,62.4716543,-76.5673983,62.3881959,-153.300955,105.104788,24.2658877,,,,,,,
1618435968,694000000,93.2567295,62.9163946,-76.4282187,64.3291471,-153.813088,103.830847,23.3983076,,,,,,,
1618435968,744000000,92.899588,63.4055196,-76.2737407,66.2787844,-154.366975,102.54154,22.5515844,,,,,,,
1618435968,794000000,92.595665,63.9432214,-76.1098315,68.2254381,-154.965851,101.198736,21.7360796,,,,,,,
1618435968,844000000,92.3394226,64.5331701,-75.931726,70.1829787,-155.618411,99.8109429,20.9500971,,,,,,,
1618435968,894000000,92.1464443,65.1754309,-75.7332099,72.0937861,-156.321668,98.3993748,20.2164747,,,,,,,
1618435968,944000000,92.0182648,65.871044,-75.5345839,73.9471453,-157.065465,96.9584115,19.5503839,,,,,,,
1618435968,994000000,91.9511074,66.5997087,-75.325109,75.7164008,-157.85347,95.5464383,18.9620798,,,,,,,
1618435969,44000000,91.9442616,67.3613668,-75.1011561,77.3593135,-158.6491,94.1897744,18.4623495,,,,,,,
1618435969,94000000,91.9898892,68.1232893,-74.8803137,78.8613334,-159.451129,92.9065369,18.0530367,,,,,,,
1618435969,144000000,92.0756066,68.864815,-74.6603263,80.2140525,-160.247155,91.7113617,17.7313535,,,,,,,
1618435969,194000000,92.1905956,69.5801211,-74.4488394,81.4111331,-161.001784,90.6193962,17.48355,,,,,,,
1618435969,244000000,92.3214909,70.2578505,-74.2553942,82.466751,-161.712176,89.6335758,17.3094545,,,,,,,
1618435969,294000000,92.4601315,70.8810259,-74.0731757,83.3795982,-162.36856,88.762693,17.1772924,,,,,,,
1618435969,344000000,92.5958882,71.4442812,-73.9109145,84.1568946,-162.960388,88.0094017,17.0886396,,,,,,,
1618435969,394000000,92.7285481,71.9269072,-73.7716387,84.7925911,-163.473048,87.3759472,17.043527,,,,,,,
1618435969,444000000,92.8396576,72.327249,-73.6574702,85.2972034,-163.892215,86.8702431,17.000876,,,,,,,
1618435969,494000000,92.9252343,72.626441,-73.573926,85.6737701,-164.212302,86.4935493,16.988482,,,,,,,
1618435969,544000000,92.9837673,72.8383502,-73.5142634,85.931887,-164.438389,86.2313057,16.9803522,,,,,,,
1618435969,594000000,93.0218247,72.9708727,-73.4746096,86.0896679,-164.57479,86.0729343,16.9740488,,,,,,,
1618435969,644000000,93.042709,73.0381022,-73.4592116,86.1604164,-164.644861,85.9971355,16.9706327,,,,,,,
1618435969,694000000,93.0503067,73.0642771,-73.4475523,86.1991569,-164.677238,85.9579795,16.9687547,,,,,,,
1618435969,744000000,93.0523529,73.06724,-73.4475009,86.2018074,-164.679638,85.9493999,16.968147,,,,,,,
1618435969,794000000,93.052274,73.0679301,-73.4475867,86.2003174,-164.679869,85.9494171,16.9678964,,,,,,,
1618435969,844000000,93.0522671,73.0684691,-73.4475386,86.2000736,-164.67999,85.9494342,16.9678621,,,,,,,
1618435969,894000000,93.052274,73.0689223,-73.4475695,86.1996341,-164.680111,85.9494239,16.9678552,,,,,,,
1618435969,944000000,93.0522705,73.0690836,-73.4475523,86.1996032,-164.680199,85.9494411,16.9678484,,,,,,,
1618435969,994000000,93.0522705,73.0693205,-73.447542,86.1994693,-164.680259,85.9494411,16.9678552,,,,,,,
1618435970,44000000,93.052274,73.0694716,-73.447542,86.1994144,-164.680314,85.9494342,16.9678552,,,,,,,
1618435970,94000000,93.052274,73.0695403,-73.4475489,86.1993835,-164.680352,85.9494342,16.9678552,,,,,,,
1618435970,144000000,93.0522671,73.0696433,-73.4475249,86.1993355,-164.680391,85.9494411,16.9678552,,,,,,,
1618435970,194000000,93.0522705,73.0697257,-73.447542,86.1993183,-164.680424,85.9494411,16.9678552,,,,,,,
1618435970,244000000,93.0522705,73.0697703,-73.447542,86.1993011,-164.680451,85.9494411,16.9678552,,,,,,,
1618435970,294000000,93.052274,73.0698321,-73.4475077,86.1992805,-164.680484,85.9494411,16.9678484,,,,,,,
1618435970,344000000,93.052274,73.0699179,-73.4475352,86.1992565,-164.680506,85.9494411,16.9678552,,,,,,,
1618435970,394000000,93.0522705,73.0699557,-73.4475317,86.1992428,-164.680523,85.9494342,16.9678484,,,,,,,
1618435970,444000000,93.0522671,73.0700003,-73.4475146,86.1992187,-164.680539,85.9494514,16.9678552,,,,,,,
1618435970,494000000,93.0522774,73.0700484,-73.4475317,86.1991672,-164.680561,85.9494514,16.9678484,,,,,,,
1618435970,544000000,93.054794,73.0698321,-73.4497736,86.1963005,-164.680583,85.9495922,16.9678449,,,,,,,
1618435970,594000000,93.078442,73.0650221,-73.4645915,86.1623939,-164.680693,85.9603759,16.967608,,,,,,,
1618435970,644000000,93.139732,73.0546263,-73.503229,86.0793338,-164.681165,86.0100547,16.9629114,,,,,,,
1618435970,694000000,93.262312,73.0295603,-73.5747534,85.9059559,-164.686268,86.0682102,16.9390539,,,,,,,
1618435970,744000000,93.4594376,73.0016242,-73.6877375,85.632719,-164.704896,86.1495399,16.9002275,,,,,,,
1618435970,794000000,93.7418858,72.958235,-73.8492091,85.2412727,-164.729214,86.2985866,16.8510602,,,,,,,
1618435970,844000000,94.1189297,72.9044776,-74.0615233,84.7209808,-164.76548,86.4735061,16.7986314,,,,,,,
1618435970,894000000,94.5957123,72.842137,-74.3202239,84.0604347,-164.815852,86.7131866,16.7324251,,,,,,,
1618435970,944000000,95.1620335,72.774935,-74.6187945,83.2631156,-164.880287,86.9943611,16.6645914,,,,,,,
1618435970,994000000,95.8123864,72.7128554,-74.9461047,82.3461898,-164.965475,87.3237415,16.5976537,,,,,,,
1618435971,44000000,96.5200055,72.6632452,-75.2839411,81.3495342,-165.065385,87.6790222,16.5428594,,,,,,,
1618435971,94000000,97.2702172,72.6218234,-75.6314936,80.2854774,-165.192046,88.0770843,16.4979185,,,,,,,
1618435971,144000000,98.0652737,72.5932314,-75.976921,79.1486945,-165.325145,88.4875645,16.4780641,,,,,,,
1618435971,194000000,98.9023049,72.5806727,-76.3104384,77.9416369,-165.482371,88.9280991,16.4657526,,,,,,,
1618435971,244000000,99.7698884,72.5789114,-76.6319396,76.6811446,-165.656334,89.4185734,16.4751665,,,,,,,
1618435971,294000000,100.647133,72.5894583,-76.9334044,75.3863337,-165.84916,89.9053707,16.5194963,,,,,,,
1618435971,344000000,101.509127,72.622589,-77.2074412,74.0906542,-166.047502,90.3954571,16.5666414,,,,,,,
1618435971,394000000,102.334327,72.665803,-77.4518424,72.8398573,-166.259708,90.8810768,16.6229429,,,,,,,
1618435971,444000000,103.114305,72.7047118,-77.6626426,71.6467249,-166.459165,91.3597031,16.7007295,,,,,,,
1618435971,494000000,103.838291,72.7509058,-77.8416991,70.5312109,-166.6483,91.8108017,16.779965,,,,,,,
1618435971,544000000,104.493755,72.7985041,-77.9919303,69.4949564,-166.825246,92.2383347,16.8590768,,,,,,,
1618435971,594000000,105.085836,72.8416323,-78.1179332,68.5382532,-166.984685,92.6395382,16.939277,,,,,,,
1618435971,644000000,105.626913,72.8790167,-78.2273776,67.6488413,-167.133605,93.0184704,17.0211183,,,,,,,
1618435971,694000000,106.140397,72.9091879,-78.3173797,66.7925669,-167.26972,93.3912056,17.1058744,,,,,,,
1618435971,744000000,106.640323,72.9396647,-78.405617,65.9306276,-167.401474,93.7784737,17.2077245,,,,,,,
1618435971,794000000,107.133784,72.9690394,-78.4891063,65.0439623,-167.531541,94.1914326,17.304466,,,,,,,
1618435971,844000000,107.601067,72.9849181,-78.5666217,64.1376932,-167.648051,94.6444916,17.4120634,,,,,,,
1618435971,894000000,107.995582,72.9661383,-78.6373736,63.2353551,-167.700994,95.1560597,17.5452074,,,,,,,
1618435971,944000000,108.045282,72.849642,-78.6962466,62.6932348,-167.574371,95.6451985,17.6573297,,,,,,,
1618435971,994000000,107.653159,72.6533198,-78.7563487,62.8777467,-167.236942,95.8082699,17.6631662,,,,,,,
1618435972,44000000,107.110695,72.4555659,-78.8037341,63.297143,-166.898157,95.8447617,17.6039018,,,,,,,
1618435972,94000000,106.557939,72.256552,-78.8439372,63.7883417,-166.566309,95.8245675,17.5420213,,,,,,,
1618435972,144000000,106.038183,72.081114,-78.8896953,64.3233415,-166.237813,95.7610528,17.4623739,,,,,,,
1618435972,194000000,105.503543,71.910668,-78.9202098,64.8805784,-165.909332,95.6972531,17.3851263,,,,,,,
1618435972,244000000,104.92972,71.7289061,-78.9438647,65.4707708,-165.576057,95.6285473,17.2936651,,,,,,,
1618435972,294000000,104.32449,71.5279009,-78.9678424,66.1170313,-165.234651,95.5156834,17.1961854,,,,,,,
1618435972,344000000,103.658643,71.3225973,-78.9896159,66.8391386,-164.84495,95.4113373,17.0735368,,,,,,,
1618435972,394000000,102.908634,71.0920527,-78.9958198,67.6379408,-164.429985,95.294175,16.9498136,,,,,,,
